Troy Williamson,MIN,WR,23,14,11,0,0,0,0,0,0,0,0,0,76,37,455,12.30,0,0,0,0,0,0,46,82.5,85.5,64.0,0,88,0
Vernon Davis,SFO,TE,22,10,8,0,0,0,0,0,2,5,2.50,0,42,20,265,13.25,3,1,0,3,0,0,45,64.0,67.5,54.0,0,22,0
Keenan McCardell,SDG,WR,36,14,11,0,0,0,0,0,1,8,8.00,0,51,36,437,12.14,0,2,0,0,0,0,45,78.5,82.5,60.5,0,89,0
Jermaine Wiggins,MIN,TE,31,16,3,0,0,0,0,0,0,0,0,0,67,46,386,8.39,1,1,0,1,0,0,45,89.6,93.1,66.6,0,23,0
Mike Alstott,TAM,RB,33,16,15,0,0,0,0,0,60,171,2.85,3,38,21,85,4.05,0,1,0,3,0,0,44,63.6,67.1,53.1,0,59,0
Brandon Marshall,DEN,WR,22,15,1,0,0,0,0,0,2,12,6.00,0,37,20,309,15.45,2,1,0,2,0,0,44,63.1,66.6,53.1,0,90,0
Billy McMullen,MIN,WR,26,16,0,0,0,0,0,0,0,0,0,0,42,23,307,13.35,2,0,0,3,0,0,43,65.7,74.7,60.2,0,91,0
Alex Smith,TAM,TE,24,14,7,0,0,0,0,0,0,0,0,0,53,35,250,7.14,3,1,0,3,0,0,43,77.0,80.5,59.5,0,24,0
Rashied Davis,CHI,WR,27,16,2,0,0,0,0,0,0,0,0,0,56,22,303,13.77,2,1,0,2,0,0,42,63.3,66.8,52.3,0,92,0
Ruvell Martin,GNB,WR,24,13,3,0,0,0,0,0,0,0,0,0,43,21,358,17.05,1,0,0,1,0,0,42,62.8,65.8,52.3,0,93,0
Tim Rattay,TAM,QB,29,4,2,61,101,748,4,2,4,3,0.75,0,0,0,0,0,0,2,0,0,0,0,42,40.2,46.2,42.2,0,43,0
